;Tipo;Distrito;Cuartos;Vacantes;Suites;Area;Valor;Mantenimiento;Impuesto
18203;Departamento;Chorrillos;2;1;1;74;3000.0;915.0;85.0
18204;Departamento;Ate;3;2;1;117;4500.0;990.0;624.0
18205;Departamento;Ventanilla;2;0;0;54;1400.0;;20.0
18206;Departamento;San Borja;3;1;1;100;3900.0;1506.0;
18207;Departamento;San Borja;3;1;0;130;4200.0;896.0;258.0
18208;Departamento;Lurigancho;4;2;1;190;7500.0;1757.0;
18209;Departamento;Ate;1;1;0;45;1700.0;1252.0;213.0
18210;Departamento;Jesús María;2;1;1;74;2100.0;543.0;157.0
18211;Departamento;Villa El Salvador;1;0;0;50;1950.0;590.0;68.0
18212;Casa;San Miguel;4;2;1;180;2200.0;;248.0
18213;Departamento;Rímac;2;1;0;97;4800.0;1005.0;195.0
18214;Departamento;San Borja;2;0;0;70;2100.0;777.0;160.0
18215;Departamento;Comas;3;1;0;120;4800.0;1230.0;270.0
18216;Departamento;Punta Hermosa;3;2;1;155;4800.0;2050.0;450.0
18217;Casa;San Miguel;3;0;0;120;2900.0;206.0;
18218;Casa;Callao;2;0;0;360;2000.0;;
18219;Departamento;Ate;3;2;2;250;5000.0;1330.0;700.0
18220;Departamento;Lurigancho;1;1;0;40;2000.0;300.0;
18221;Flat;Pueblo Libre;1;1;1;60;2500.0;1490.0;368.0
18222;Departamento;Santa Anita;1;1;0;54;1200.0;534.0;10.0
18223;Departamento;Ate;3;0;1;112;3600.0;1754.0;2320.0
18224;Departamento;Ate;1;1;0;64;2200.0;1278.0;
18225;Departamento;Chorrillos;3;1;1;110;3000.0;800.0;100.0
18226;Departamento;Ate;2;1;2;110;5450.0;2600.0;500.0
18227;Departamento;Mi Perú;1;0;0;27;750.0;;
18228;Departamento;San Borja;3;1;0;120;3650.0;1300.0;155.0
18229;Departamento;Ate;2;2;1;110;5000.0;2300.0;650.0
18230;Departamento;Ate;2;1;0;52;2100.0;698.0;860.0
18231;Departamento;San Borja;3;1;0;95;3250.0;986.0;
18232;Departamento;San Luis;2;1;1;75;2200.0;820.0;98.0
18233;Casa;Pucusana;3;7;3;340;7500.0;1900.0;970.0
18234;Departamento;Jesús María;3;2;2;126;3000.0;420.0;310.0
18235;Departamento;Villa El Salvador;1;0;0;38;1200.0;640.0;55.0
18236;Departamento;San Juan de Miraflores;3;1;1;75;1400.0;650.0;
18237;Departamento;San Miguel;2;1;1;116;2600.0;850.0;
18238;Departamento;Jesús María;2;0;1;86;1500.0;468.0;155.0
18239;Departamento;San Miguel;3;1;0;129;1600.0;850.0;116.0
18240;Departamento;San Miguel;1;0;1;62;1800.0;550.0;
18241;Departamento;Ate;4;4;1;330;20000.0;4845.0;1457.0
18242;Departamento;Jesús María;2;2;1;88;2000.0;706.0;168.0
18243;Departamento;Ate;2;1;0;59;1600.0;660.0;50.0
18244;Casa;San Miguel;7;4;0;400;10000.0;;283.0
18245;Departamento;Villa El Salvador;2;0;0;50;700.0;30.0;
18246;Habitación;San Borja;0;0;0;40;1550.0;614.0;25.0
18247;Departamento;San Borja;3;1;0;330;5500.0;2300.0;
18248;Habitación;Chorrillos;1;0;0;35;1600.0;400.0;
18249;Departamento;San Miguel;2;1;1;70;1300.0;1250.0;100.0
18250;Departamento;San Luis;4;3;1;190;1200.0;;
18251;Departamento;Chorrillos;3;1;1;105;5800.0;1353.0;281.0
18252;Departamento;San Miguel;2;0;0;61;1500.0;640.0;5490.0
18253;Casa;Lince;2;1;2;74;1200.0;;
18254;Departamento;Mi Perú;2;1;0;72;1300.0;700.0;100.0
18255;Departamento;San Miguel;2;0;0;80;1200.0;580.0;
18256;Departamento;Rímac;4;2;1;179;5500.0;3990.0;485.0
18257;Departamento;Ate;2;2;2;85;4000.0;2100.0;389.0
18258;Departamento;Ate;4;3;4;231;15000.0;2604.0;472.0
18259;Flat;Rímac;2;1;1;75;6500.0;2200.0;170.0
18260;Departamento;San Miguel;3;2;1;92;1900.0;900.0;
18261;Departamento;San Borja;4;0;0;200;4800.0;1700.0;314.0
18262;Departamento;Lince;2;0;0;60;600.0;;
18263;Departamento;Comas;3;2;1;160;8000.0;2200.0;
18264;Departamento;Jesús María;2;1;1;79;1800.0;610.0;150.0
18265;Departamento;Chorrillos;3;1;0;112;3000.0;1228.0;163.0
18266;Departamento;San Isidro;1;1;0;60;650.0;220.0;
18267;Departamento;San Borja;1;0;0;38;1300.0;482.0;
18268;Departamento;Rímac;3;1;1;130;6000.0;2600.0;390.0
18269;Departamento;Ate;2;0;1;85;2500.0;2000.0;299.0
18270;Departamento;Mi Perú;1;1;0;48;1100.0;150.0;
18271;Departamento;Mi Perú;2;1;0;60;1300.0;879.0;72.0
18272;Departamento;Pachacámac;1;0;0;34;1000.0;600.0;129.0
18273;Departamento;Barranco;1;0;0;35;750.0;;
18274;Departamento;Rímac;3;1;1;81;3500.0;1212.0;295.0
18275;Departamento;Comas;3;1;0;97;4000.0;1157.0;
18276;Casa;Pucusana;1;0;0;60;1300.0;;85.0
18277;Departamento;La Punta;1;1;0;75;1900.0;800.0;188.0
18278;Departamento;San Bartolo;3;1;0;240;9200.0;1980.0;608.0
18279;Departamento;Rímac;2;2;1;120;5500.0;1300.0;430.0
18280;Departamento;Villa El Salvador;4;0;1;300;7000.0;;
18281;Departamento;Santa Rosa;2;1;0;42;750.0;365.0;
18282;Departamento;Pueblo Libre;3;4;3;240;7000.0;3200.0;650.0
18283;Departamento;San Borja;3;1;1;130;5000.0;1100.0;
18284;Departamento;Rímac;4;2;2;300;25000.0;2600.0;500.0
18285;Departamento;Jesús María;3;2;2;120;4000.0;1150.0;1500.0
18286;Departamento;Pueblo Libre;3;2;1;250;9000.0;1900.0;580.0
18287;Casa;San Juan de Lurigancho;6;4;1;641;15000.0;900.0;1000.0
18288;Departamento;Comas;2;2;0;60;1300.0;630.0;74.0
18289;Departamento;Lurín;2;0;0;67;900.0;226.0;16.0
18290;Departamento;Ate;3;2;2;100;2800.0;1400.0;210.0
18291;Casa en condominio;Callao;5;3;1;118;2500.0;1220.0;152.0
18292;Departamento;Ate;1;0;0;60;1300.0;1695.0;247.0
18293;Departamento;Ate;3;2;2;170;4900.0;2060.0;510.0
18294;Departamento;Ventanilla;2;1;0;67;1200.0;450.0;97.0
18295;Casa de villa;Pucusana;2;0;0;46;2000.0;;
18296;Departamento;Pueblo Libre;2;1;1;160;7000.0;1630.0;507.0
18297;Departamento;Chorrillos;1;1;0;60;2000.0;750.0;89.0
18298;Departamento;Comas;2;1;0;58;690.0;420.0;
18299;Departamento;Lurigancho;2;2;1;83;3500.0;1790.0;196.0
18300;Departamento;Mi Perú;2;1;1;70;1700.0;840.0;24.0
18301;Departamento;San Borja;1;0;1;48;2200.0;509.0;18.0
18302;Departamento;Ate;2;1;1;60;2900.0;2610.0;433.0
18303;Departamento;Comas;2;1;2;95;8300.0;3280.0;
18304;Departamento;Comas;3;0;0;85;4000.0;640.0;162.0
18305;Departamento;San Luis;2;1;0;46;1000.0;505.0;51.0
18306;Departamento;Jesús María;3;2;1;90;1790.0;790.0;320.0
18307;Departamento;Ate;4;3;4;346;25000.0;2965.0;2254.0
18308;Departamento;Ate;3;2;1;236;5000.0;1200.0;8000.0
18309;Departamento;Ate;2;1;1;84;2200.0;1736.0;260.0
18310;Departamento;Villa El Salvador;3;0;0;100;2200.0;720.0;193.0
18311;Departamento;Villa El Salvador;3;1;2;160;3800.0;900.0;129.0
18312;Habitación;San Borja;0;0;0;31;1100.0;617.0;56.0
18313;Departamento;Pueblo Libre;3;1;1;110;4500.0;1200.0;200.0
18314;Departamento;San Miguel;2;0;1;50;1200.0;521.0;
18315;Departamento;San Borja;2;0;0;82;2850.0;650.0;150.0
18316;Departamento;Ate;3;1;1;90;1800.0;930.0;234.0
18317;Departamento;Jesús María;2;0;1;91;1900.0;1102.0;150.0
18318;Departamento;Pueblo Libre;2;0;0;59;3500.0;900.0;193.0
18319;Departamento;Pueblo Libre;3;2;3;125;4890.0;1750.0;435.0
18320;Departamento;San Borja;1;0;0;30;1500.0;500.0;40.0
18321;Departamento;Ate;4;2;2;133;3500.0;1600.0;260.0
18322;Departamento;Rímac;4;3;1;250;18000.0;;
18323;Departamento;Rímac;2;0;0;94;6000.0;1200.0;275.0
18324;Casa;Jesús María;5;3;4;217;11000.0;1248.0;3242.0
18325;Departamento;San Miguel;2;0;0;67;1600.0;566.0;51.0
18326;Departamento;Villa El Salvador;3;0;3;300;6500.0;1450.0;300.0
18327;Departamento;Lince;3;1;1;85;2200.0;600.0;60.0
18328;Departamento;Ate;2;1;0;80;2300.0;980.0;172.0
18329;Flat;San Borja;2;1;2;80;3500.0;1800.0;490.0
18330;Departamento;Jesús María;4;4;1;400;5000.0;800.0;3500.0
18331;Habitación;Comas;1;0;0;30;1500.0;641.0;76.0
18332;Departamento;Comas;5;4;4;354;25000.0;4436.0;2473.0
18333;Departamento;Punta Hermosa;3;1;1;147;5300.0;1100.0;1976.0
18334;Departamento;Chorrillos;3;0;0;85;2500.0;304.0;
18335;Departamento;Ate;4;3;2;420;5900.0;3400.0;19000.0
18336;Departamento;Ventanilla;2;2;0;145;2500.0;1335.0;199.0
18337;Departamento;Comas;4;1;1;220;12000.0;2300.0;1800.0
18338;Casa;Los Olivos;6;1;0;380;2000.0;;320.0
18339;Departamento;El Agustino;3;0;0;73;900.0;270.0;
18340;Departamento;San Miguel;2;1;0;160;2500.0;1150.0;
18341;Departamento;Ancón;1;0;0;50;750.0;;100.0
18342;Departamento;Chorrillos;2;1;2;85;4650.0;1300.0;200.0
18343;Departamento;Comas;4;1;2;200;10000.0;2800.0;745.0
18344;Departamento;San Luis;2;1;0;70;1000.0;;13.0
18345;Departamento;Ventanilla;3;0;1;199;3360.0;450.0;370.0
18346;Departamento;Comas;4;2;2;156;18000.0;3300.0;581.0
18347;Departamento;Villa El Salvador;3;1;0;250;5000.0;1550.0;50.0
18348;Departamento;Jesús María;3;2;1;135;3500.0;1100.0;
18349;Departamento;Comas;2;0;0;80;3200.0;630.0;120.0
18350;Departamento;Pueblo Libre;4;2;1;170;4000.0;1900.0;370.0
18351;Departamento;Chorrillos;3;2;1;130;15000.0;1150.0;306.0
18352;Departamento;Pueblo Libre;3;1;1;116;4500.0;1464.0;
18353;Habitación;Villa El Salvador;1;0;0;16;1100.0;344.0;25.0
18354;Departamento;Los Olivos;1;0;0;60;600.0;;
18355;Departamento;San Borja;3;1;1;130;3200.0;1577.0;225.0
18356;Departamento;San Borja;1;0;1;37;1500.0;1670.0;
18357;Departamento;Mi Perú;2;1;1;75;1400.0;700.0;132.0
18358;Departamento;Punta Hermosa;3;1;1;130;4000.0;1400.0;212.0
18359;Departamento;San Borja;1;0;0;22;1700.0;840.0;30.0
18360;Departamento;Lince;2;1;1;70;1100.0;829.0;
18361;Casa de villa;San Miguel;2;0;0;68;1000.0;50.0;35.0
18362;Flat;Chorrillos;1;1;1;60;2900.0;1200.0;90.0
18363;Casa en condominio;Ate;4;4;2;250;7500.0;1250.0;680.0
18364;Departamento;San Borja;3;1;3;130;8000.0;1179.0;190.0
18365;Departamento;San Borja;4;1;2;236;7500.0;2300.0;800.0
18366;Habitación;Comas;1;0;0;38;1400.0;530.0;77.0
18367;Departamento;San Borja;2;1;1;81;2300.0;1083.0;
18368;Casa;Pucusana;3;3;1;400;6000.0;;
18369;Departamento;Jesús María;2;2;1;99;1750.0;900.0;170.0
18370;Departamento;San Borja;4;2;1;310;20000.0;2100.0;1000.0
18371;Departamento;Ate;2;1;1;84;2500.0;1700.0;266.0
18372;Departamento;Pucusana;1;0;0;50;1500.0;60.0;100.0
18373;Casa;Lince;4;0;1;366;1890.0;;208.0
18374;Casa en condominio;Ate;4;2;4;300;9000.0;970.0;637.0
18375;Departamento;Ate;2;2;1;60;1600.0;300.0;36.0
18376;Departamento;Ate;2;1;1;90;3000.0;630.0;
18377;Departamento;Punta Hermosa;4;3;2;200;5500.0;3837.0;11600.0
18378;Departamento;Ate;3;2;1;107;3700.0;1490.0;306.0
18379;Departamento;Chorrillos;3;1;1;102;4500.0;1400.0;200.0
18380;Departamento;Punta Hermosa;4;3;4;390;15000.0;5900.0;
18381;Departamento;Santa Rosa;2;1;0;100;1100.0;200.0;
18382;Habitación;Pachacámac;0;0;0;30;1100.0;396.0;25.0
18383;Departamento;Rímac;3;1;1;150;5000.0;900.0;
18384;Departamento;San Miguel;3;2;1;110;1900.0;1027.0;
18385;Habitación;San Borja;0;0;0;15;1000.0;690.0;
18386;Departamento;Villa El Salvador;4;1;1;270;8000.0;1550.0;660.0
18387;Departamento;Jesús María;3;1;3;91;2100.0;473.0;
18388;Departamento;Punta Hermosa;2;2;1;100;10000.0;2100.0;482.0
18389;Departamento;San Bartolo;3;0;1;124;3000.0;1000.0;264.0
18390;Habitación;Villa El Salvador;1;0;0;28;1300.0;365.0;
18391;Departamento;Santiago de Surco;1;1;0;50;1200.0;240.0;15.0
18392;Departamento;San Bartolo;2;0;0;75;2700.0;878.0;
18393;Departamento;Ate;3;2;1;223;7900.0;2300.0;557.0
18394;Flat;San Borja;1;0;0;65;6000.0;1800.0;1835.0
18395;Casa de villa;San Juan de Lurigancho;5;3;0;900;15000.0;;5000.0
18396;Departamento;Chorrillos;3;1;1;101;5100.0;1310.0;256.0
18397;Departamento;Ate;3;1;1;90;2500.0;1300.0;98.0
18398;Casa de villa;Chorrillos;3;0;0;90;2750.0;20.0;110.0
18399;Casa;Santiago de Surco;4;1;2;320;20000.0;;423.0
18400;Departamento;Lince;2;0;1;68;1100.0;456.0;
18401;Departamento;Ate;2;1;1;110;4500.0;;
18402;Departamento;Jesús María;4;3;3;190;3400.0;800.0;
18403;Departamento;Punta Hermosa;3;1;0;100;3800.0;950.0;
18404;Departamento;Jesús María;3;2;1;85;1600.0;900.0;159.0
18405;Casa;Ate;2;2;0;155;1200.0;;
18406;Departamento;Pachacámac;1;0;0;38;800.0;383.0;
18407;Casa en condominio;Ancón;3;3;2;100;1700.0;50.0;2.0
18408;Departamento;Comas;3;1;1;140;8000.0;1750.0;440.0
18409;Departamento;Comas;2;2;1;90;10300.0;4300.0;350.0
18410;Departamento;Comas;2;2;1;75;5500.0;2700.0;290.0
18411;Departamento;Ate;3;2;1;86;2500.0;1100.0;269.0
18412;Departamento;San Borja;3;1;0;140;3700.0;1424.0;329.0
18413;Departamento;Lurín;3;2;1;110;2300.0;616.0;150.0
18414;Habitación;Chorrillos;1;0;0;22;1200.0;270.0;
18415;Departamento;Comas;4;2;2;350;19000.0;2380.0;525.0
18416;Departamento;Ate;1;1;0;79;1900.0;2127.0;239.0
18417;Departamento;San Borja;1;1;1;41;2500.0;554.0;67.0
18418;Departamento;La Punta;3;2;2;152;1900.0;1151.0;1992.0
18419;Departamento;Ate;3;2;1;115;3700.0;1350.0;413.0
18420;Casa en condominio;Ate;6;2;2;600;10000.0;1850.0;1040.0
18421;Departamento;San Borja;1;0;0;35;1900.0;481.0;
18422;Departamento;Pueblo Libre;2;1;1;94;3200.0;850.0;267.0
18423;Departamento;Callao;3;2;3;116;1700.0;1120.0;212.0
18424;Casa en condominio;Ate;5;0;5;577;22000.0;1680.0;14735.0
18425;Departamento;Punta Hermosa;2;1;1;75;2200.0;1200.0;220.0
18426;Departamento;San Miguel;2;1;0;75;1500.0;638.0;
18427;Casa en condominio;Rímac;4;2;4;500;25000.0;2900.0;1962.0
18428;Departamento;Punta Hermosa;4;1;1;170;5000.0;1490.0;237.0
18429;Departamento;Ate;3;2;1;127;5900.0;2460.0;789.0
18430;Departamento;La Punta;2;1;0;96;1500.0;500.0;814.0
18431;Departamento;Comas;2;0;0;70;2900.0;900.0;150.0
18432;Departamento;Punta Hermosa;2;1;1;85;3300.0;1350.0;260.0
18433;Departamento;Ate;5;3;3;436;15000.0;1700.0;11900.0
18434;Departamento;San Luis;3;1;1;71;1600.0;500.0;
18435;Departamento;Ate;1;0;1;72;1500.0;1050.0;230.0
18436;Departamento;San Borja;1;1;0;60;2900.0;1200.0;
18437;Departamento;San Miguel;3;2;1;85;1800.0;757.0;65.0
18438;Departamento;Punta Hermosa;4;3;2;192;5500.0;3525.0;11662.0
18439;Departamento;San Bartolo;2;1;1;75;6000.0;;
18440;Departamento;Jesús María;2;1;0;65;1000.0;490.0;10.0
18441;Departamento;La Molina;2;1;0;55;1500.0;42927.0;5140.0
18442;Departamento;Chorrillos;3;1;1;101;5100.0;1300.0;270.0
18443;Departamento;Ate;3;3;3;220;6200.0;2220.0;500.0
18444;Departamento;Punta Hermosa;3;1;1;116;3800.0;975.0;212.0
18445;Departamento;Comas;3;3;1;306;18000.0;3227.0;1400.0
18446;Departamento;Punta Hermosa;3;1;1;166;4500.0;2212.0;
18447;Departamento;Villa María del Triunfo;1;0;1;70;1500.0;150.0;
18448;Departamento;Rímac;4;2;1;210;10000.0;1780.0;700.0
18449;Departamento;Comas;3;1;2;250;11000.0;3100.0;1000.0
18450;Departamento;Ate;3;3;3;150;5100.0;1100.0;537.0
18451;Departamento;Comas;1;0;0;36;1500.0;642.0;
18452;Departamento;Rímac;4;2;2;150;12490.0;2300.0;560.0
18453;Departamento;San Borja;2;1;1;148;4600.0;700.0;
18454;Departamento;Pucusana;2;0;0;50;1850.0;290.0;
18455;Casa en condominio;Ate;5;8;5;1000;40000.0;;
18456;Departamento;La Punta;2;1;0;59;950.0;365.0;36.0
18457;Departamento;Jesús María;3;2;1;105;2300.0;842.0;
18458;Departamento;Rímac;2;1;2;120;10000.0;1271.0;290.0
18459;Departamento;San Borja;2;0;0;76;3500.0;800.0;
18460;Departamento;San Borja;1;0;0;51;1600.0;550.0;75.0
18461;Departamento;Villa El Salvador;2;1;1;88;2800.0;700.0;
18462;Departamento;Pucusana;1;0;0;36;1300.0;180.0;14.0
18463;Departamento;Ate;3;2;1;120;2900.0;1280.0;390.0
18464;Departamento;Chorrillos;7;2;4;256;12000.0;2200.0;255.0
18465;Departamento;Rímac;2;2;2;162;10000.0;3250.0;6400.0
18466;Departamento;Jesús María;3;0;1;102;2500.0;895.0;180.0
18467;Departamento;Villa El Salvador;5;1;1;240;6000.0;2200.0;701.0
18468;Departamento;San Luis;2;1;1;83;2800.0;730.0;108.0
18469;Departamento;Rímac;3;2;1;179;5000.0;3990.0;
18470;Departamento;Ate;3;2;1;120;4800.0;2600.0;500.0
18471;Departamento;Ate;4;3;4;300;12000.0;4000.0;815.0
18472;Departamento;Rímac;4;2;2;250;17000.0;5000.0;620.0
18473;Departamento;San Borja;1;0;0;50;2500.0;450.0;
18474;Departamento;Ate;2;1;1;63;2700.0;1250.0;350.0
18475;Departamento;Ate;2;2;1;105;4500.0;1850.0;667.0
18476;Departamento;Ventanilla;2;1;0;65;1550.0;340.0;21.0
18477;Departamento;Chorrillos;2;1;1;90;4500.0;940.0;1894.0
18478;Departamento;Ate;3;3;3;160;8500.0;2300.0;350.0
18479;Departamento;Ate;4;3;3;245;14000.0;4000.0;
18480;Departamento;Pueblo Libre;2;1;1;82;3000.0;1000.0;3400.0
18481;Casa en condominio;Ate;4;3;2;434;7400.0;2695.0;12115.0
18482;Habitación;San Borja;1;0;0;24;1300.0;500.0;
18483;Departamento;Ate;3;2;1;110;4500.0;1100.0;550.0
18484;Habitación;San Borja;1;0;0;30;1500.0;551.0;30.0
18485;Cochera;Pachacámac;0;0;0;0;450.0;;89.0
18486;Departamento;San Borja;2;0;0;72;2100.0;1250.0;140.0
18487;Casa en condominio;Jesús María;4;2;4;479;10000.0;2700.0;300.0
18488;Departamento;Ate;4;3;4;296;9000.0;4500.0;8124.0
18489;Departamento;Ate;2;1;1;70;2400.0;1100.0;130.0
18490;Departamento;Rímac;4;2;1;352;10000.0;3340.0;1327.0
18491;Departamento;Pueblo Libre;4;3;3;270;16000.0;3800.0;1400.0
18492;Departamento;San Juan de Lurigancho;2;1;0;70;900.0;400.0;
18493;Departamento;Santa Anita;3;1;2;89;1100.0;740.0;109.0
18494;Departamento;La Punta;1;0;1;35;2500.0;520.0;25.0
18495;Departamento;Ventanilla;2;0;0;77;1400.0;650.0;400.0
18496;Departamento;Comas;4;2;1;260;14700.0;3600.0;
18497;Departamento;San Borja;2;0;0;110;3000.0;800.0;159.0
18498;Casa en condominio;La Punta;3;1;2;80;1900.0;;
18499;Departamento;Ate;3;2;1;125;4500.0;1753.0;299.0
18500;Departamento;San Miguel;2;1;0;65;1600.0;320.0;
18501;Departamento;Ate;2;1;1;85;1800.0;1297.0;107.0
18502;Departamento;Comas;2;0;0;70;3700.0;680.0;
18503;Casa;Pucusana;5;4;0;380;8000.0;;269.0
18504;Departamento;Villa El Salvador;2;1;1;99;2750.0;1400.0;150.0
18505;Departamento;Lurín;2;0;0;70;1750.0;750.0;80.0
18506;Departamento;Ate;1;1;0;57;1900.0;1500.0;310.0
18507;Departamento;Lince;2;0;0;74;800.0;;
18508;Departamento;Chorrillos;2;1;1;83;3300.0;1094.0;255.0
18509;Casa;Ate;5;3;5;776;20000.0;2130.0;20000.0
18510;Departamento;San Borja;3;1;0;140;3700.0;1350.0;329.0
18511;Departamento;Pueblo Libre;4;3;1;240;7300.0;2700.0;800.0
18512;Casa;Ate;4;3;4;700;16000.0;2140.0;1700.0
18513;Departamento;Ate;1;1;1;70;2100.0;1136.0;260.0
18514;Departamento;Ate;3;2;1;90;3000.0;1150.0;211.0
18515;Departamento;San Borja;1;0;0;44;1600.0;424.0;24.0
18516;Departamento;Comas;3;1;1;177;10000.0;4600.0;
18517;Departamento;Chaclacayo;2;0;0;70;1000.0;465.0;
18518;Departamento;Punta Hermosa;3;1;0;119;3000.0;1050.0;185.0
18519;Departamento;Villa El Salvador;4;1;1;220;5300.0;1305.0;315.0
18520;Departamento;Lurín;2;1;1;75;2300.0;725.0;115.0
18521;Departamento;Ate;2;1;1;64;2000.0;1023.0;174.0
18522;Departamento;Rímac;2;2;1;117;7000.0;2750.0;
18523;Habitación;Villa El Salvador;1;0;0;23;1300.0;420.0;25.0
18524;Departamento;Jesús María;2;1;1;80;1800.0;890.0;129.0
18525;Departamento;San Isidro;3;1;1;60;1200.0;460.0;
18526;Departamento;Ate;4;3;3;550;24000.0;8000.0;2000.0
18527;Departamento;Villa El Salvador;2;0;0;75;2000.0;600.0;80.0
18528;Departamento;Rímac;3;2;1;170;7300.0;2340.0;540.0
18529;Departamento;Ate;3;2;3;116;4200.0;1550.0;370.0
18530;Departamento;La Punta;3;1;1;75;1500.0;590.0;
18531;Casa;El Agustino;1;0;0;35;700.0;;
18532;Departamento;San Borja;2;0;0;80;2700.0;620.0;150.0
18533;Departamento;Comas;3;2;1;160;6300.0;2200.0;495.0
18534;Departamento;San Borja;2;1;1;70;3000.0;850.0;120.0
18535;Departamento;Callao;2;1;0;50;880.0;297.0;14.0
18536;Departamento;Chorrillos;3;2;1;130;3000.0;1210.0;
18537;Departamento;Ventanilla;2;0;0;74;1450.0;240.0;22.0
18538;Departamento;Santa María del Mar;2;0;0;60;1000.0;410.0;13.0
18539;Departamento;San Borja;3;1;1;95;2200.0;1330.0;169.0
18540;Departamento;Pueblo Libre;3;3;2;250;14000.0;3500.0;980.0
18541;Departamento;Santa Anita;3;0;0;70;1400.0;310.0;38.0
18542;Departamento;San Borja;2;1;0;110;1350.0;355.0;67.0
18543;Casa en condominio;La Punta;3;1;2;155;2500.0;;
18544;Departamento;Punta Hermosa;2;1;1;76;2700.0;985.0;
18545;Departamento;Rímac;4;1;2;160;11000.0;2804.0;
18546;Departamento;San Luis;2;1;1;106;1900.0;621.0;146.0
18547;Departamento;Ate;2;1;1;72;1400.0;700.0;57.0
18548;Departamento;San Martín de Porres;1;0;0;70;520.0;;25.0
18549;Departamento;El Agustino;2;1;0;69;900.0;250.0;
18550;Departamento;Santa Anita;2;0;0;101;1350.0;650.0;106.0
18551;Departamento;San Bartolo;2;0;1;100;7000.0;650.0;90.0
18552;Flat;Ate;1;1;1;40;3000.0;;
18553;Departamento;Pachacámac;1;0;0;45;1700.0;300.0;25.0
18554;Habitación;San Miguel;1;0;0;28;1500.0;390.0;30.0
18555;Departamento;Ate;3;2;1;110;3300.0;1450.0;240.0
18556;Departamento;Comas;4;2;1;300;14000.0;2900.0;
18557;Departamento;Ate;4;2;1;150;5500.0;1900.0;3200.0
18558;Departamento;Ate;4;4;4;262;10000.0;2500.0;800.0
18559;Departamento;San Luis;1;1;0;60;1800.0;514.0;81.0
18560;Departamento;Los Olivos;2;1;0;65;1200.0;750.0;15.0
18561;Departamento;Chorrillos;2;1;1;130;3000.0;950.0;
18562;Departamento;Punta Hermosa;4;3;2;280;13000.0;25784.0;1423.0
18563;Departamento;Jesús María;4;2;1;200;3000.0;1000.0;450.0
18564;Departamento;Chorrillos;2;1;1;50;5400.0;;
18565;Departamento;San Borja;3;1;1;200;5000.0;1500.0;323.0
18566;Habitación;San Borja;1;0;0;40;1300.0;528.0;25.0
18567;Departamento;San Borja;4;1;1;210;7000.0;1750.0;
18568;Departamento;Lurigancho;2;2;1;74;2950.0;1423.0;252.0
18569;Departamento;Ate;3;2;1;98;3000.0;1100.0;200.0
18570;Habitación;Villa El Salvador;0;0;0;25;1000.0;387.0;24.0
18571;Casa en condominio;Ate;5;0;2;487;13500.0;1450.0;993.0
18572;Departamento;Chorrillos;2;1;1;100;3000.0;715.0;178.0
18573;Departamento;Ate;4;2;1;160;9500.0;2000.0;800.0
18574;Departamento;Jesús María;3;1;1;75;1500.0;890.0;139.0
18575;Departamento;San Miguel;2;1;0;71;2100.0;700.0;24.0
18576;Departamento;Jesús María;2;1;1;68;1700.0;780.0;125.0
18577;Departamento;Santa Rosa;2;1;1;90;1500.0;759.0;1100.0
18578;Departamento;San Borja;3;0;1;160;4000.0;1300.0;200.0
18579;Departamento;Rímac;1;1;0;70;3000.0;623.0;121.0
18580;Departamento;Lince;2;1;0;60;750.0;280.0;
18581;Departamento;San Borja;3;1;0;140;3500.0;1526.0;130.0
18582;Departamento;Pueblo Libre;2;1;1;76;4500.0;945.0;326.0
18583;Departamento;Comas;2;1;1;205;11000.0;1880.0;632.0
18584;Departamento;Mi Perú;3;0;0;88;1400.0;750.0;82.0
18585;Departamento;Ate;3;3;3;230;20000.0;4500.0;
18586;Habitación;San Borja;1;0;0;21;900.0;358.0;58.0
18587;Departamento;San Borja;3;0;0;107;3500.0;900.0;160.0
18588;Departamento;Ate;3;1;3;200;3000.0;1300.0;
18589;Departamento;Lince;2;1;0;75;1400.0;720.0;620.0
18590;Departamento;Ate;3;2;1;90;2700.0;1500.0;330.0
18591;Departamento;La Perla;2;1;0;86;2990.0;518.0;241.0
18592;Departamento;Jesús María;2;2;2;99;1700.0;890.0;
18593;Departamento;Ate;3;2;1;212;5500.0;1200.0;650.0
18594;Departamento;Lince;3;1;1;94;1600.0;680.0;128.0
18595;Departamento;Jesús María;2;2;1;150;2100.0;809.0;298.0
18596;Departamento;Jesús María;3;2;1;129;3500.0;827.0;2978.0
18597;Departamento;San Borja;3;3;1;240;6000.0;2500.0;
18598;Departamento;Comas;2;0;0;99;4700.0;970.0;
18599;Departamento;San Luis;1;0;0;40;800.0;;13.0
18600;Departamento;Ate;3;2;0;117;4500.0;990.0;624.0
18601;Departamento;Jesús María;2;2;1;79;2800.0;;
18602;Departamento;San Bartolo;2;1;0;85;6500.0;700.0;203.0
18603;Departamento;Mi Perú;1;0;0;50;1400.0;295.0;20.0
18604;Departamento;Ate;3;0;3;326;6000.0;2000.0;500.0
18605;Departamento;Rímac;3;1;1;101;3900.0;1500.0;
18606;Departamento;Magdalena del Mar;3;4;0;100;2300.0;507.0;114.0
18607;Departamento;Comas;2;1;1;85;12000.0;4000.0;250.0
18608;Departamento;Jesús María;2;1;1;75;2200.0;670.0;20.0
